Host Id;Host Since;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating
2291324;2012-05-04T00:00:00Z;Airy, Beautiful Apartment: Brooklyn;Brooklyn;Apartment;100;Entire home/apt;11209;1;1;12;99;100
2290834;2012-05-04T00:00:00Z;Manhattan beach,Brooklyn EntireHome;Brooklyn;Apartment;90;Entire home/apt;11235;1;1;16;99;90
2300343;2012-05-05T00:00:00Z;Small Cozy Room, Ideal Location;Brooklyn;Apartment;95;Private room;11205;1;1;4;72;95
2294876;2012-05-05T00:00:00Z;Spacious room in fun Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;1;75;100
2300879;2012-05-05T00:00:00Z;small bedroom in BK, Prospect Park.;Brooklyn;Apartment;90;Private room;11225;1;1;23;55;94
2315569;2012-05-07T00:00:00Z;Large Cozy & Private! BRKLN HEIGHTS;Brooklyn;Apartment;90;Private room;11201;2;1;30;100;92
2311411;2012-05-07T00:00:00Z;Beautiful Private Bedroom;Brooklyn;Apartment;100;Private room;11211;1;1;2;85;100
2311411;2012-05-07T00:00:00Z;Sweet Dreams in Heaven;Brooklyn;Apartment;100;Private room;11211;1;1;2;85;100
2316922;2012-05-07T00:00:00Z;Cosy Large Bedroom Park Slope;Brooklyn;Apartment;90;Private room;11215;1;1;18;78;92
2320269;2012-05-08T00:00:00Z;Cozy, Private Bathroom & Full Bed;Brooklyn;Apartment;90;Private room;11216;1;1;31;60;92
2333277;2012-05-09T00:00:00Z;Entire 1-bedroom apartment;Brooklyn;Apartment;90;Entire home/apt;11233;1;1;8;88;90
2334703;2012-05-09T00:00:00Z;Private room in north Park Slope;Brooklyn;Apartment;95;Private room;11217;1;1;42;100;98
2346935;2012-05-11T00:00:00Z;Cozy One-Bedroom in Crown Heights;Brooklyn;Apartment;90;Entire home/apt;11213;2;1;71;100;90
2346300;2012-05-11T00:00:00Z;Private Room in Prime Brooklyn Spot;Brooklyn;Apartment;95;Private room;11201;1;1;25;88;95
2349773;2012-05-11T00:00:00Z;Lovely Bushwick home;Brooklyn;Apartment;100;Private room;11237;1;1;4;73;100
2351435;2012-05-12T00:00:00Z;Cozy ArtStar Boudoir Williamsburg;Brooklyn;Apartment;90;Entire home/apt;11211;1;1;35;100;93
2355439;2012-05-12T00:00:00Z;Studio Apt in Park Slope- Brooklyn!;Brooklyn;Apartment;95;Entire home/apt;11215;1;1;17;100;96
2373981;2012-05-14T00:00:00Z;Cozy and renovated room in Brooklyn;Brooklyn;Apartment;100;Private room;11218;1;1;3;63;100
2383976;2012-05-15T00:00:00Z;Light & Beautiful Brooklyn Home;Brooklyn;Apartment;95;Entire home/apt;11225;1;1;16;100;96
2383077;2012-05-15T00:00:00Z;Sunny Park Slope master bedroom;Brooklyn;Apartment;100;Private room;11215;1;1;1;70;100
2381868;2012-05-15T00:00:00Z;Cozy space in the heart of brooklyn;Brooklyn;Apartment;90;Private room;11221;1;1;4;63;93
2379465;2012-05-15T00:00:00Z;A Place to Experience NY;Brooklyn;Apartment;90;Private room;11225;1;1;1;50;94
2383619;2012-05-15T00:00:00Z;COMFORTABLE PRIVATE ROOM FOR YOU;Brooklyn;Apartment;95;Private room;11231;1;1;22;100;96
2393963;2012-05-16T00:00:00Z;Spacious Sunny Home Away from Home;Brooklyn;Apartment;100;Private room;11218;1;1;15;70;100
2398866;2012-05-17T00:00:00Z;Luxurious Brooklyn Studio!;Brooklyn;Apartment;100;Entire home/apt;11216;1;1;7;100;100
2398866;2012-05-17T00:00:00Z;Warm and Cozy Brooklyn Studio!;Brooklyn;Apartment;95;Entire home/apt;11216;1;1;13;90;97
2415897;2012-05-19T00:00:00Z;Prime Williamsburg with Great View;Brooklyn;Apartment;100;Private room;11211;1;1;1;70;100
2415029;2012-05-19T00:00:00Z;Private room in heart of Gowanus;Brooklyn;Apartment;90;Private room;11215;1;1;13;100;92
2423554;2012-05-20T00:00:00Z;Room in Big Duplex and Backyard!;Brooklyn;Apartment;100;Private room;11216;1;1;1;60;100
2420514;2012-05-20T00:00:00Z;Comfy & Quiet stay in Greenpoint!;Brooklyn;Apartment;90;Private room;11222;1;1;133;64;91
2420514;2012-05-20T00:00:00Z;Greenpoint Big Sunny Room;Brooklyn;Apartment;90;Private room;11222;1;1;6;79;92
2426128;2012-05-21T00:00:00Z;Cozy Room with View;Brooklyn;Apartment;90;Private room;11206;1;1;2;50;90
2427868;2012-05-21T00:00:00Z;Cozy Love Nest Prospect Heights;Brooklyn;Apartment;90;Private room;11238;1;1;53;100;94
2438262;2012-05-22T00:00:00Z;Above Graham stop - L train;Brooklyn;Apartment;95;Private room;11211;1;1;10;95;98
2439175;2012-05-22T00:00:00Z;PenthousPrivate room & bath w roof;Brooklyn;Apartment;90;Private room;11221;1;1;26;81;94
2446977;2012-05-23T00:00:00Z;Sunny Room in Williamsburg Apt!;Brooklyn;Apartment;90;Private room;11211;1;1;3;95;90
2449021;2012-05-23T00:00:00Z;Cool area! Five minutes to metro!;Brooklyn;Apartment;90;Private room;11211;1;1;13;80;94
2449021;2012-05-23T00:00:00Z;Private Room in Hip Williamsburg;Brooklyn;Apartment;95;Private room;11211;2;1;26;77;97
2445585;2012-05-23T00:00:00Z;Private Room in Historic Bed-Stuy;Brooklyn;Apartment;90;Private room;11221;1;1;5;65;92
2454519;2012-05-24T00:00:00Z;Cute, Spacious, Close Trains & Park;Brooklyn;Apartment;100;Entire home/apt;11226;1;1;1;99;100
2454614;2012-05-24T00:00:00Z;Prime location in Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;54;95;95
2466294;2012-05-25T00:00:00Z;Private Room w/ Patio Near L Train!;Brooklyn;Apartment;100;Private room;11237;1;1;5;80;100
2469127;2012-05-26T00:00:00Z;Master bedroom in a BK Brownstone;Brooklyn;Apartment;95;Private room;11220;1;1;16;60;96
2470606;2012-05-26T00:00:00Z;Big & Sunny room w Private Entrance;Brooklyn;Apartment;100;Private room;11222;1;1;2;69;100
2478675;2012-05-27T00:00:00Z;Sunny Rm #1, A/C, bike, Prospect Pk;Brooklyn;Apartment;95;Private room;11226;1;1;69;50;97
2478675;2012-05-27T00:00:00Z;Sunny Rm #2, A/C, bike, Prospect Pk;Brooklyn;Apartment;95;Private room;11226;1;1;48;50;96
2478675;2012-05-27T00:00:00Z;Sunny Rm #3, A/C, bike, Prospect Pk;Brooklyn;Apartment;95;Private room;11226;1;1;55;50;96
2480939;2012-05-28T00:00:00Z;Williamsburg Brooklyn NY Large Room;Brooklyn;Apartment;95;Private room;11249;1;1;7;89;97
2495797;2012-05-29T00:00:00Z;Spacious room in cozy Boerum Hill;Brooklyn;Apartment;90;Private room;11201;1;1;95;90;90
2494945;2012-05-29T00:00:00Z;Sunny Spacious Creative Haven!;Brooklyn;Apartment;90;Private room;11226;1;1;20;80;90
2506909;2012-05-30T00:00:00Z;BE MY GUEST!;Brooklyn;Apartment;90;Entire home/apt;11216;2;1;10;100;94
2503914;2012-05-30T00:00:00Z;Chambre à louer à Crown Heights;Brooklyn;Apartment;100;Private room;11216;1;1;2;44;100
2498630;2012-05-30T00:00:00Z;Private BR in the Heart of Bushwick;Brooklyn;Apartment;90;Private room;11237;1;1;2;50;90
2514856;2012-05-31T00:00:00Z;Live the Brooklyn experience! :);Brooklyn;Apartment;90;Private room;11206;1;1;10;60;92
2515620;2012-05-31T00:00:00Z;The best of Brooklyn;Brooklyn;Apartment;90;Private room;11222;1;1;9;85;93
2520125;2012-06-01T00:00:00Z;Comfortable one bedroom apartment;Brooklyn;Apartment;100;Entire home/apt;11207;2;1;2;65;100
2519178;2012-06-01T00:00:00Z;Charming Studio Apartment, NYC;Brooklyn;Apartment;90;Entire home/apt;11217;1;1;3;80;93
2538655;2012-06-03T00:00:00Z;Cute lil room in a charming bk apt;Brooklyn;Apartment;90;Private room;11206;1;1;12;80;93
2538936;2012-06-03T00:00:00Z;Big King Room in Williamsburg;Brooklyn;Apartment;95;Private room;11206;1;1;51;86;96
2538082;2012-06-03T00:00:00Z;Private Room in Healing Haven;Brooklyn;Apartment;100;Private room;11238;1;1;1;78;100
2549076;2012-06-04T00:00:00Z;Williamsburg, 10 min. to the city!;Brooklyn;Apartment;95;Private room;11211;1;1;10;90;98
2549607;2012-06-05T00:00:00Z;Large room in Crown Heights!;Brooklyn;Apartment;100;Private room;11225;1;1;1;50;100
2558534;2012-06-05T00:00:00Z;Williamsburg Charming River View;Brooklyn;Apartment;90;Private room;11249;1;1;3;84;93
2558779;2012-06-05T00:00:00Z;Clean Room and Cool Hosts in Brkln;Brooklyn;Apartment;95;Shared room;11228;3;1;7;55;97
2564971;2012-06-06T00:00:00Z;✭♡Bed♡Bike♡Breakfast♡Williamsburg♡✭;Brooklyn;Apartment;100;Private room;11211;1;1;1;85;100
2577615;2012-06-07T00:00:00Z;Simple and cozy place on the beach;Brooklyn;Apartment;95;Entire home/apt;11235;1;1;15;87;99
2589436;2012-06-09T00:00:00Z;Williamsburg Apt 1/2 block Bedford;Brooklyn;Apartment;95;Private room;11211;1;1;9;75;96
2629017;2012-06-13T00:00:00Z;Room with a view in Williamsburg;Brooklyn;Apartment;95;Private room;11206;1;1;15;75;99
2637874;2012-06-14T00:00:00Z;Bedroom in a 4BR duplex apartment;Brooklyn;Apartment;95;Private room;11216;1;1;4;67;95
2637874;2012-06-14T00:00:00Z;Big bedroom with private bathroom;Brooklyn;Apartment;90;Private room;11216;1;1;5;84;92
2639043;2012-06-14T00:00:00Z;Great Loft - Private Room & Bath;Brooklyn;Apartment;90;Private room;11218;1;1;78;99;94
2635819;2012-06-14T00:00:00Z;Nice private space in Bklyn loft!;Brooklyn;Apartment;90;Private room;11237;1;1;11;79;93
2648270;2012-06-15T00:00:00Z;Sun drenched home, corner of park;Brooklyn;Apartment;95;Private room;11205;1;1;6;54;97
2666466;2012-06-17T00:00:00Z;Room + Private Bath near Manhattan;Brooklyn;Apartment;100;Private room;11208;1;1;7;70;100
2662538;2012-06-17T00:00:00Z;No better location in Williamsburg!;Brooklyn;Apartment;100;Private room;11211;1;1;1;100;100
2666466;2012-06-17T00:00:00Z;Room 20 min to Manhattan.;Brooklyn;Apartment;95;Private room;11221;1;1;8;60;97
2674119;2012-06-18T00:00:00Z;Spacious, sunny room in large apt!;Brooklyn;Apartment;100;Private room;11216;1;1;5;75;100
2672181;2012-06-18T00:00:00Z;Beautiful naturally lit apartment;Brooklyn;Apartment;100;Private room;11221;1;1;1;80;100
2672825;2012-06-18T00:00:00Z;Sunny Private Room, 20 min to NYC;Brooklyn;Apartment;90;Private room;11225;1;1;25;85;94
2669926;2012-06-18T00:00:00Z;Private Queen Bed/Bathsuite;Brooklyn;Apartment;100;Private room;11226;1;1;1;99;100
2673168;2012-06-18T00:00:00Z;Nice Bedroom in Central Bushwick!;Brooklyn;Apartment;95;Private room;11237;1;1;24;70;96
2682346;2012-06-19T00:00:00Z;Spacious, Renovated Bed Stuy home;Brooklyn;Apartment;100;Entire home/apt;11221;1;1;2;60;100
2679362;2012-06-19T00:00:00Z;Classic, Beautiful Bkln Brownstone;Brooklyn;Apartment;95;Private room;11213;1;1;8;46;95
2691790;2012-06-20T00:00:00Z;Clean & Cozy Williamsburg Room;Brooklyn;Apartment;95;Private room;11211;1;1;5;52;96
2689908;2012-06-20T00:00:00Z;E Williamsburg Sunny Private Room;Brooklyn;Apartment;95;Private room;11237;1;1;4;60;95
2707751;2012-06-21T00:00:00Z;Long term sublet LARGE SUNNY APT;Brooklyn;Apartment;100;Entire home/apt;11237;1;1;2;100;100
2703305;2012-06-21T00:00:00Z;Private, well-lit room in Bed-Stuy!;Brooklyn;Apartment;90;Private room;11205;1;1;11;60;92
2702080;2012-06-21T00:00:00Z;Beautiful Views from True Brooklyn;Brooklyn;Apartment;90;Private room;11206;1;1;41;77;93
2712558;2012-06-22T00:00:00Z;Spacious Apartment, All Included!;Brooklyn;Apartment;90;Private room;11216;1;1;76;69;92
2714897;2012-06-22T00:00:00Z;Modern Private BR & Bath - BROOKLYN;Brooklyn;Apartment;100;Private room;11238;2;1;4;84;100
2719869;2012-06-23T00:00:00Z;Gorgeous 1bd. Bklyn apt.;Brooklyn;Apartment;100;Entire home/apt;11225;1;1;1;90;100
2743224;2012-06-25T00:00:00Z;Beautiful Art + Exposed Brick Room;Brooklyn;Apartment;100;Private room;11216;1;1;8;59;100
2750445;2012-06-26T00:00:00Z;Gorgeous Bedroom, Downtown Brooklyn;Brooklyn;Apartment;95;Private room;11201;1;1;8;100;97
2750123;2012-06-26T00:00:00Z;COZY PRIVATE ROOM, CROWN HEIGHTS;Brooklyn;Apartment;95;Private room;11216;1;1;51;89;95
2750123;2012-06-26T00:00:00Z;Cozy Stay in Brooklyn;Brooklyn;Apartment;95;Private room;11216;1;1;21;79;95
2759797;2012-06-27T00:00:00Z;Cozy Loft Room! Steps to Subway!;Brooklyn;Apartment;95;Private room;11211;1;1;30;60;96
2759797;2012-06-27T00:00:00Z;Large Factory Loft! Steps to Subway;Brooklyn;Apartment;95;Private room;11211;1;1;34;75;96
2759797;2012-06-27T00:00:00Z;Large Sunny Loft! Steps to Subway!;Brooklyn;Apartment;100;Private room;11211;1;1;7;75;100
2776635;2012-06-28T00:00:00Z;Bright Star of Brooklyn;Brooklyn;Apartment;90;Private room;11231;1;1;23;81;92
2776635;2012-06-28T00:00:00Z;Sun-filled gem in Carroll Gardens1;Brooklyn;Apartment;95;Private room;11231;1;1;11;82;96
2780717;2012-06-29T00:00:00Z;Entire Railroad Apt in Bushwick.;Brooklyn;Apartment;90;Entire home/apt;11237;1;1;11;100;93
2781725;2012-06-29T00:00:00Z;COSY AND SPACIOUS ROOM IN BROOKLYN;Brooklyn;Apartment;90;Private room;NA;1;1;10;52;94
2788488;2012-06-30T00:00:00Z;Clean 2 Bedroom Brooklyn Apartment;Brooklyn;Apartment;95;Entire home/apt;11221;2;1;11;90;96
2787574;2012-06-30T00:00:00Z;Room in the heart of Bed Stuy!;Brooklyn;Apartment;100;Private room;11221;1;1;1;45;100
2821792;2012-07-03T00:00:00Z;Beautiful Bright Studio Apartment!;Brooklyn;Apartment;90;Entire home/apt;11226;1;1;7;65;91
2816466;2012-07-03T00:00:00Z;Master Bedroom w/ private bathroom;Brooklyn;Apartment;95;Private room;11206;1;1;6;87;96
2822805;2012-07-03T00:00:00Z;Charming Room in Bright Modern Apt;Brooklyn;Apartment;100;Private room;11216;1;1;2;55;100
2822805;2012-07-03T00:00:00Z;Gorgeous Sun-filled Room, Chic Apt;Brooklyn;Apartment;90;Private room;11216;1;1;12;64;90
2822805;2012-07-03T00:00:00Z;Lovely Sunny Apt Near 3 Subways;Brooklyn;Apartment;95;Private room;11216;1;1;5;64;96
2822805;2012-07-03T00:00:00Z;Sun-drenched Spacious Apt Share;Brooklyn;Apartment;90;Private room;11216;1;1;16;64;94
2828476;2012-07-04T00:00:00Z;Sunny, spacious one-bedroom;Brooklyn;Apartment;100;Entire home/apt;11225;2;1;1;60;100
2830845;2012-07-04T00:00:00Z;Cozy Brooklyn Studio Apartment;Brooklyn;Apartment;100;Entire home/apt;11225;2;1;1;85;100
2838861;2012-07-05T00:00:00Z;2 ROOMS FOR THE PRICE OF 1;Brooklyn;Apartment;100;Private room;11222;1;1;3;58;100
2838861;2012-07-05T00:00:00Z;COZY ROOM WITH STUNNING VIEW;Brooklyn;Apartment;90;Private room;11222;1;1;3;53;93
2840022;2012-07-05T00:00:00Z;Spacious Bushwick Railroad;Brooklyn;Apartment;90;Private room;11237;1;1;10;55;90
2854406;2012-07-06T00:00:00Z;Comfortable, Trendy Brooklyn Best;Brooklyn;Apartment;100;Entire home/apt;11217;1;1;2;55;100
2851409;2012-07-06T00:00:00Z;Sweet n' Spectacular PARK SLOPE!!!;Brooklyn;Apartment;95;Private room;11215;1;1;96;70;98
2849764;2012-07-06T00:00:00Z;The Green Room on the Park;Brooklyn;Apartment;95;Private room;11225;2;1;10;55;98
2852020;2012-07-06T00:00:00Z;Bedroom in LARGE Brooklyn apartment;Brooklyn;Apartment;100;Private room;11237;1;1;1;75;100
2862329;2012-07-07T00:00:00Z;BROOKLYN APARTMENT;Brooklyn;Apartment;100;Private room;11218;1;1;3;50;100
2873394;2012-07-08T00:00:00Z;bedroom in big sunny loft (& Roof!);Brooklyn;Apartment;95;Private room;11206;1;1;3;65;95
2864892;2012-07-08T00:00:00Z;Cozy, Private Room in Spacious Apt;Brooklyn;Apartment;95;Private room;11231;1;1;7;95;97
2870748;2012-07-08T00:00:00Z;1 great Bedroom;Brooklyn;Apartment;100;Private room;11238;1;1;1;80;100
2870748;2012-07-08T00:00:00Z;Private Balcony and A Great Host =);Brooklyn;Apartment;90;Private room;11238;1;1;5;80;93
2879543;2012-07-09T00:00:00Z;PERFECT room in prime Williamsburg!;Brooklyn;Apartment;95;Private room;11211;1;1;41;89;95
2891915;2012-07-10T00:00:00Z;Bushwick! Private Room in a 3BR;Brooklyn;Apartment;100;Private room;11237;1;1;2;80;100
2905944;2012-07-11T00:00:00Z;"Cozy Brooklyn ""Treehouse"" Apartment";Brooklyn;Apartment;95;Private room;11205;1;1;2;100;97
2906900;2012-07-11T00:00:00Z;Private Room in Spacious Apartment;Brooklyn;Apartment;95;Private room;11222;1;1;22;90;98
2921076;2012-07-12T00:00:00Z;beautiful brownstone apartment;Brooklyn;Apartment;90;Entire home/apt;11216;1;1;2;42;90
2921054;2012-07-12T00:00:00Z;The Williamsburg Experience.;Brooklyn;Apartment;90;Private room;11211;1;1;98;64;90
2921054;2012-07-12T00:00:00Z;The Williamsburg Special;Brooklyn;Apartment;90;Private room;11211;1;1;56;70;91
2927196;2012-07-13T00:00:00Z;Quiet spacious room w sunny terrace;Brooklyn;Apartment;95;Private room;11222;1;1;4;89;95
2927196;2012-07-13T00:00:00Z;Quiet spacious room, sunny terrace;Brooklyn;Apartment;100;Private room;11222;1;1;4;84;100
2926404;2012-07-13T00:00:00Z;Beautiful Bedroom in Brooklyn;Brooklyn;Apartment;90;Private room;11238;1;1;17;65;91
2937474;2012-07-14T00:00:00Z;Art-filled Sunny 1BR in Bed-Stuy;Brooklyn;Apartment;90;Entire home/apt;11216;1;1;2;90;90
2943083;2012-07-15T00:00:00Z;Nice Studio in Boerum Hill Brooklyn;Brooklyn;Apartment;95;Entire home/apt;11217;1;1;4;100;95
2948480;2012-07-15T00:00:00Z;2-BR in Beautiful Ditmas Park;Brooklyn;Apartment;95;Entire home/apt;11226;2;1;5;90;96
2947259;2012-07-15T00:00:00Z;5 minutes from the C- Train;Brooklyn;Apartment;100;Private room;11213;1;1;2;45;100
2948932;2012-07-15T00:00:00Z;A Rare Gem in Bushwick with Plants!;Brooklyn;Apartment;95;Private room;11221;1;1;4;60;95
2951849;2012-07-16T00:00:00Z;LovelyBIG1Bd trendy BrooklynPets ok;Brooklyn;Apartment;90;Entire home/apt;11238;1;1;7;98;90
2955491;2012-07-16T00:00:00Z;VacationRental! Big Room!;Brooklyn;Apartment;90;Private room;11206;1;1;5;69;92
2954303;2012-07-16T00:00:00Z;Room in large Brooklyn apt by Park;Brooklyn;Apartment;95;Private room;11225;1;1;14;85;97
2983131;2012-07-18T00:00:00Z;2nd Fl Bklyn Brownstone Apt!;Brooklyn;Apartment;95;Entire home/apt;11225;1;1;40;100;95
2989773;2012-07-19T00:00:00Z;Cozy room in 3-bedroom apt;Brooklyn;Apartment;100;Private room;11216;1;1;1;65;100
3002665;2012-07-20T00:00:00Z;Sunny Master Suite in Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;7;85;100
3013010;2012-07-21T00:00:00Z;a quiet, cozy & sun-full room;Brooklyn;Apartment;100;Private room;11216;1;1;4;45;100
3020166;2012-07-22T00:00:00Z;Super Cute Brooklyn Studio Apt;Brooklyn;Apartment;90;Entire home/apt;11205;1;1;25;95;92
3017244;2012-07-22T00:00:00Z;Quiet room facing lush backyard;Brooklyn;Apartment;90;Private room;11215;1;1;6;75;90
3033661;2012-07-23T00:00:00Z;Huge one bedroom in Ditmas Park;Brooklyn;Apartment;90;Entire home/apt;11226;2;1;3;85;93
3026064;2012-07-23T00:00:00Z;Williamsburg South Side;Brooklyn;Apartment;90;Private room;11249;1;1;3;99;93
3055363;2012-07-25T00:00:00Z;Lovely Lightbox in Vibrant Brooklyn;Brooklyn;Apartment;90;Entire home/apt;11238;1;1;7;88;92
3054406;2012-07-25T00:00:00Z;private BEDROOM + Balcony;Brooklyn;Apartment;100;Private room;11206;1;1;2;70;100
3051771;2012-07-25T00:00:00Z;CoCoon in Art Nouveau Flat;Brooklyn;Apartment;100;Private room;11230;1;1;1;70;100
3064095;2012-07-26T00:00:00Z;Bright Roomy Quiet Clean 3 bdr apt;Brooklyn;Apartment;90;Entire home/apt;11222;3;1;8;100;93
3064885;2012-07-26T00:00:00Z;Williamsburg Crow's Nest;Brooklyn;Apartment;100;Private room;11211;1;1;1;50;100
3061945;2012-07-26T00:00:00Z;Easy Living Room in Bushwick;Brooklyn;Apartment;90;Private room;11237;1;1;2;40;90
3069794;2012-07-27T00:00:00Z;Historic Brownstone Parlor & Garden;Brooklyn;Apartment;100;Private room;11221;2;1;5;85;100
3069794;2012-07-27T00:00:00Z;Historic Brownstone Private Garden;Brooklyn;Apartment;90;Private room;11221;1;1;6;75;93
3074560;2012-07-27T00:00:00Z;Large bedroom in spacious apartment;Brooklyn;Apartment;90;Private room;11226;1;1;18;65;94
3074560;2012-07-27T00:00:00Z;Private room in spacious apartment!;Brooklyn;Apartment;95;Private room;11226;3;1;19;59;95
3088202;2012-07-29T00:00:00Z;Sunny, Spacious, Perfect Location!;Brooklyn;Apartment;90;Private room;11231;1;1;2;99;90
3116461;2012-07-31T00:00:00Z;Cozy 1-bdr apt close to NYC center;Brooklyn;Apartment;95;Entire home/apt;11226;1;1;9;100;98
3113116;2012-07-31T00:00:00Z;Welcome to the (Greenpoint) Jungle!;Brooklyn;Apartment;90;Private room;11222;1;1;17;72;93
3119387;2012-07-31T00:00:00Z;Private Room in a Art Deco Condo;Brooklyn;Apartment;100;Private room;11238;1;1;1;90;100
3129017;2012-08-01T00:00:00Z;Sal's bnb;Brooklyn;Apartment;95;Entire home/apt;11216;2;1;53;99;95
3126520;2012-08-01T00:00:00Z;Steps from Prospect Park;Brooklyn;Apartment;90;Private room;11215;1;1;14;90;91
3132460;2012-08-02T00:00:00Z;Share :    2 bedroom Cobble Hill;Brooklyn;Apartment;100;Private room;11201;1;1;4;70;100
3132537;2012-08-02T00:00:00Z;Historic Brooklyn Heights Landmark;Brooklyn;Apartment;90;Private room;11201;1;1;80;80;90
3169545;2012-08-06T00:00:00Z;Sunny 1BD near Prospect Park lake.;Brooklyn;Apartment;100;Entire home/apt;11225;1;1;3;95;100
3175065;2012-08-06T00:00:00Z;MASTER BDRM SUITE in Fort Greene!;Brooklyn;Apartment;90;Private room;11205;2;1;4;80;90
3175924;2012-08-06T00:00:00Z;Room Full of Light in Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;1;80;100
3180741;2012-08-07T00:00:00Z;QUIET, COMFORTABLE & GREAT LOCATION;Brooklyn;Apartment;95;Private room;11218;1;1;21;80;95
3210447;2012-08-09T00:00:00Z;Charming Artist Apartment;Brooklyn;Apartment;90;Entire home/apt;11222;2;1;2;100;90
3228429;2012-08-11T00:00:00Z;homey one bedroom in ditmas park;Brooklyn;Apartment;95;Private room;11210;1;1;6;55;97
3229099;2012-08-11T00:00:00Z;AMAZING SUNNY WILLIAMSBURG LOCATION;Brooklyn;Apartment;95;Private room;11211;1;1;9;60;98
3230391;2012-08-11T00:00:00Z;Private room in brand new building;Brooklyn;Apartment;90;Private room;11216;1;1;13;75;92
3239639;2012-08-12T00:00:00Z;Studio Near Beach;Brooklyn;Apartment;90;Private room;11235;2;1;3;50;90
3234415;2012-08-12T00:00:00Z;Comfiest Couch in the world!;Brooklyn;Apartment;90;Shared room;11225;1;1;1;37;94
3241305;2012-08-13T00:00:00Z;Bright Prospect Park Charmer;Brooklyn;Apartment;95;Entire home/apt;11225;1;1;8;100;95
3250158;2012-08-13T00:00:00Z;Private bedroom Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;5;65;100
3262771;2012-08-14T00:00:00Z;Studio With Old-World Character;Brooklyn;Apartment;100;Entire home/apt;11213;1;1;2;90;100
3259274;2012-08-14T00:00:00Z;Hip Brooklyn Room;Brooklyn;Apartment;100;Private room;11238;1;1;1;67;100
3270460;2012-08-15T00:00:00Z;STUDIO APT 1. IN LEFFERTS GARDENS;Brooklyn;Apartment;90;Entire home/apt;11225;1;1;36;100;92
3268827;2012-08-15T00:00:00Z;Spacious Greenpoint Studio;Brooklyn;Apartment;100;Private room;11222;1;1;1;70;100
